l,Dl_obs,Dl_LCDM,Dl_RDM_DES,Dl_RDM_Planck
1925.0,207.100883,3.090294234626797e-26,3.134873608261349e-26,3.134873608261349e-26
1926.0,240.731564,2.808766656183209e-26,2.8492840512692325e-26,2.8492840512692325e-26
1927.0,300.233371,2.5527091240957753e-26,2.589532103028789e-26,2.589532103028789e-26
1928.0,281.316081,2.3198336362755054e-26,2.3532967363139987e-26,2.3532967363139987e-26
1929.0,265.582094,2.108056236412751e-26,2.1384639154902516e-26,2.1384639154902516e-26
1930.0,253.18824,1.915478951967148e-26,1.9431082736877202e-26,1.9431082736877202e-26
1931.0,289.222349,1.740373318841125e-26,1.7654763995750866e-26,1.7654763995750866e-26
1932.0,218.352469,1.5811653544397263e-26,1.6039715934384692e-26,1.6039715934384692e-26
1933.0,143.476967,1.436421852776628e-26,1.4571399644003017e-26,1.4571399644003017e-26
1934.0,231.898841,1.304837886218866e-26,1.323657751703532e-26,1.323657751703532e-26
1935.0,194.889426,1.185225408456999e-26,1.202319763125121e-26,1.202319763125121e-26
1936.0,281.520327,1.0765028624227338e-26,1.0920288328501104e-26,1.0920288328501104e-26
1937.0,272.856269,9.77685705226728e-27,9.917862096088847e-27,9.917862096088847e-27
1938.0,247.082742,8.878777698214721e-27,9.006827936226987e-27,9.006827936226987e-27
1939.0,248.624995,8.06263390068893e-27,8.17891147978059e-27,8.17891147978059e-27
1940.0,267.522578,7.321002222665512e-27,7.426582165168652e-27,7.426582165168652e-27
1941.0,275.268848,6.647127020108324e-27,6.742986862378975e-27,6.742986862378975e-27
1942.0,244.830165,6.034860805971005e-27,6.121889376036787e-27,6.121889376036787e-27
1943.0,208.21695,5.478609900191246e-27,5.557615310793341e-27,5.557615310793341e-27
1944.0,291.33119,4.973284900720911e-27,5.045001827362356e-27,5.045001827362356e-27
1945.0,210.051645,4.514255551210575e-27,4.579351858693798e-27,4.579351858693798e-27
1946.0,163.568879,4.0973096180326184e-27,4.1563923933755266e-27,4.1563923933755266e-27
1947.0,251.626127,3.718615423180776e-27,3.7722364676960634e-27,3.7722364676960634e-27
1948.0,209.791109,3.374687710500967e-27,3.423348539165322e-27,3.423348539165322e-27
1949.0,197.538947,3.06235655094432e-27,3.106512942934039e-27,3.106512942934039e-27
1950.0,242.93175,2.7787390183170707e-27,2.8188051587088675e-27,2.8188051587088675e-27
1951.0,218.266867,2.5212133905436393e-27,2.557565639641743e-27,2.557565639641743e-27
1952.0,226.934862,2.2873956529548466e-27,2.3203759764782835e-27,2.3203759764782835e-27
1953.0,249.388016,2.0751180997374396e-27,2.1050371901575973e-27,2.1050371901575973e-27
1954.0,235.529421,1.8824098475949753e-27,1.9095499642285328e-27,1.9095499642285328e-27
1955.0,261.229264,1.707479092023298e-27,1.732096645036726e-27,1.732096645036726e-27
1956.0,205.546033,1.5486969515302961e-27,1.5710248527788696e-27,1.5710248527788696e-27
1957.0,273.064542,1.404582758751196e-27,1.4248325603388924e-27,1.4248325603388924e-27
1958.0,182.572653,1.2737906698449194e-27,1.2921545094345984e-27,1.2921545094345984e-27
1959.0,269.59474,1.1550974749002299e-27,1.171749845110319e-27,1.171749845110319e-27
1960.0,177.783761,1.0473915024344059e-27,1.0624908601146708e-27,1.0624908601146708e-27
1961.0,265.4225,9.49662520511603e-28,9.633527502833217e-28,9.633527502833217e-28
1962.0,277.327542,8.609925456264785e-28,8.73404290789536e-28,8.73404290789536e-28
1963.0,241.745911,7.805474783598961e-28,7.917993511000275e-28,7.917993511000275e-28
1964.0,244.373279,7.075694919853019e-28,7.17769173748986e-28,7.17769173748986e-28
1965.0,292.599538,6.4137010674590885e-28,6.506153486791478e-28,6.506153486791478e-28
1966.0,165.565584,5.813238884889546e-28,5.897034209510535e-28,5.897034209510535e-28
1967.0,174.333768,5.268627157848395e-28,5.344570751417475e-28,5.344570751417475e-28
1968.0,272.289237,4.774705646210256e-28,4.843528447878974e-28,4.843528447878974e-28
1969.0,239.458637,4.326787642856061e-28,4.389152998186717e-28,4.389152998186717e-28
1970.0,193.883866,3.920616821810842e-28,3.977126691089102e-28,3.977126691089102e-28
1971.0,249.771627,3.552327990707892e-28,3.603528590993257e-28,3.603528590993257e-28
1972.0,272.362516,3.2184113968958566e-28,3.2647983290921e-28,3.2647983290921e-28
1973.0,176.742152,2.9156802677690113e-28,2.957703175386266e-28,2.957703175386266e-28
1974.0,218.834892,2.6412412943972715e-28,2.6793080964783725e-28,2.6793080964783725e-28
1975.0,239.716769,2.392467793507312e-28,2.4269485303669566e-28,2.4269485303669566e-28
1976.0,242.153538,2.1669753065378193e-28,2.198205633480757e-28,2.198205633480757e-28
1977.0,247.893099,1.9625994160669327e-28,1.9908837770805264e-28,1.9908837770805264e-28
1978.0,208.794009,1.777375579568326e-28,1.8029900900977263e-28,1.8029900900977263e-28
1979.0,190.878938,1.6095207983666684e-28,1.6327158636523478e-28,1.6327158636523478e-28
1980.0,289.00656,1.4574169559845025e-28,1.4784196490489968e-28,1.4784196490489968e-28
1981.0,243.804406,1.3195956749430397e-28,1.3386118961355007e-28,1.3386118961355007e-28
1982.0,170.635385,1.1947245546253336e-28,1.2119409926497731e-28,1.2119409926497731e-28
1983.0,179.98956,1.0815946651509128e-28,1.0971805776994354e-28,1.0971805776994354e-28
1984.0,237.320503,9.791091834503464e-29,9.932180139202943e-29,9.932180139202943e-29
1985.0,249.395513,8.862730679658625e-29,8.990439132452071e-29,8.990439132452071e-29
1986.0,178.13327,8.021836777272827e-29,8.137426206725558e-29,8.137426206725558e-29
1987.0,194.476849,7.260222500431714e-29,7.364835690367412e-29,7.364835690367412e-29
1988.0,278.79184,6.570461587780093e-29,6.66513425625596e-29,6.66513425625596e-29
1989.0,295.562897,5.945818822261774e-29,6.031489586311887e-29,6.031489586311887e-29
1990.0,149.016508,5.380186160021138e-29,5.457705579215649e-29,5.457705579215649e-29
1991.0,239.168783,4.868024722015607e-29,4.938163505407378e-29,4.938163505407378e-29
1992.0,185.043934,4.404312113996189e-29,4.4677685673168547e-29,4.4677685673168547e-29
1993.0,174.708743,3.984494588868559e-29,4.0419013718242144e-29,4.0419013718242144e-29
1994.0,235.267045,3.604443609449441e-29,3.65637386658937e-29,3.65637386658937e-29
1995.0,285.935473,3.260416409685812e-29,3.3073893325188535e-29,3.3073893325188535e-29
1996.0,227.476506,2.949020188853302e-29,2.991506061613608e-29,2.991506061613608e-29
1997.0,304.441995,2.667179606416521e-29,2.705604383086206e-29,2.705604383086206e-29
1998.0,263.870323,2.4121072754156824e-29,2.4468567312531138e-29,2.4468567312531138e-29
1999.0,230.06563,2.1812769797009916e-29,2.2127004765609238e-29,2.2127004765609238e-29
2000.0,298.967996,1.9723993653200454e-29,2.0008132664497224e-29,2.0008132664497224e-29
2001.0,281.108045,1.7833998790889152e-29,1.809090645810116e-29,1.809090645810116e-29
2002.0,253.521397,1.6123987480502326e-29,1.6356257477613313e-29,1.6356257477613313e-29
2003.0,218.958049,1.4576928123265417e-29,1.4786908645540973e-29,1.4786908645540973e-29
2004.0,266.846724,1.3177390409786606e-29,1.3367207257502127e-29,1.3367207257502127e-29
2005.0,203.563673,1.1911395760326113e-29,1.2082973266089318e-29,1.2082973266089318e-29
2006.0,219.272829,1.0766281639830683e-29,1.0921361639587641e-29,1.0921361639587641e-29
2007.0,236.313724,9.730578469425188e-30,9.870737498800624e-30,9.870737498800624e-30
2008.0,207.332829,8.793897972998603e-30,8.920562853870279e-30,8.920562853870279e-30
2009.0,241.375434,7.946831903839761e-30,8.061293870829557e-30,8.061293870829557e-30
2010.0,193.019602,7.180860192938406e-30,7.284287695679923e-30,7.284287695679923e-30
2011.0,156.936753,6.488267648434155e-30,6.581717952921493e-30,6.581717952921493e-30
2012.0,236.432263,5.862068415562385e-30,5.946498116481595e-30,5.946498116481595e-30
2013.0,247.009551,5.295937479040804e-30,5.372212024629691e-30,5.372212024629691e-30
2014.0,190.283177,4.784148555816836e-30,4.8530508773945306e-30,4.8530508773945306e-30
2015.0,213.442522,4.3215177860517226e-30,4.383756115820118e-30,4.383756115820118e-30
2016.0,239.656667,3.9033526847018805e-30,3.959567637667587e-30,3.959567637667587e-30
2017.0,211.7069,3.525405865564661e-30,3.576176854390775e-30,3.576176854390775e-30
2018.0,293.129183,3.1838330946344474e-30,3.229684139840811e-30,3.229684139840811e-30
2019.0,286.255373,2.875155270480469e-30,2.9165602626099783e-30,2.9165602626099783e-30
2020.0,218.7781,2.596223966481131e-30,2.633611431583858e-30,2.633611431583858e-30
2021.0,195.118921,2.344190203470396e-30,2.3779476184779677e-30,2.3779476184779677e-30
2022.0,188.752635,2.116476151981942e-30,2.1469538522069614e-30,2.1469538522069614e-30
2023.0,275.177462,1.9107494910959818e-30,1.938264208154912e-30,1.938264208154912e-30
2024.0,172.055491,1.724900176157432e-30,1.7497382410433073e-30,1.7497382410433073e-30
2025.0,218.535467,1.5570193905774456e-30,1.5794396333676324e-30,1.5794396333676324e-30
2026.0,234.597093,1.4053804777629124e-30,1.4256168525064094e-30,1.4256168525064094e-30
2027.0,277.290723,1.2684216681344544e-30,1.2866856287953087e-30,1.2866856287953087e-30
2028.0,229.220117,1.144730433367065e-30,1.1612130842801963e-30,1.1612130842801963e-30
2029.0,272.239577,1.0330293155779579e-30,1.0479033576782502e-30,1.0479033576782502e-30
2030.0,223.351951,9.321630933398905e-31,9.455845854340576e-31,9.455845854340576e-31
2031.0,228.479259,8.410871592444318e-31,8.531971117890645e-31,8.531971117890645e-31
2032.0,234.468508,7.588569953995918e-31,7.6978281261082605e-31,7.6978281261082605e-31
2033.0,220.237536,6.846186438292014e-31,6.944754284640786e-31,6.944754284640786e-31
2034.0,231.147735,6.176000783443308e-31,6.264918121470217e-31,6.264918121470217e-31
2035.0,332.404436,5.571033931721026e-31,5.651240047569256e-31,5.651240047569256e-31
2036.0,254.474079,5.024977315342947e-31,5.097320623702289e-31,5.097320623702289e-31
2037.0,203.06487,4.532128845426326e-31,4.597375627002392e-31,4.597375627002392e-31
2038.0,265.054841,4.087334972865945e-31,4.146177276983214e-31,4.146177276983214e-31
2039.0,209.646447,3.685938248938481e-31,3.739001040538764e-31,3.739001040538764e-31
2040.0,183.461509,3.323729867000097e-31,3.3715774898221855e-31,3.3715774898221855e-31
2041.0,218.249412,2.996906715220502e-31,3.0400487361712134e-31,3.0400487361712134e-31
2042.0,193.723968,2.7020325143631497e-31,2.7409290079498104e-31,2.7409290079498104e-31
2043.0,239.565568,2.4360026545780857e-31,2.471068980708277e-31,2.471068980708277e-31
2044.0,255.98166,2.1960123814128974e-31,2.227623504825589e-31,2.227623504825589e-31
2045.0,199.850489,1.9795280141045493e-31,2.008022409128663e-31,2.008022409128663e-31
2046.0,251.138335,1.7842609090085419e-31,1.8099440892064258e-31,1.8099440892064258e-31
2047.0,234.002462,1.6081439080327047e-31,1.631291616536816e-31,1.631291616536816e-31
2048.0,237.767543,1.449310036430967e-31,1.4701711293858726e-31,1.4701711293858726e-31
2049.0,225.835743,1.3060732365097792e-31,1.3248722889553659e-31,1.3248722889553659e-31
2050.0,233.566687,1.1769109439216722e-31,1.1938506046673018e-31,1.1938506046673018e-31
2051.0,200.534731,1.0604483314568743e-31,1.075711450972914e-31,1.075711450972914e-31
2052.0,212.593522,9.554440617725743e-32,9.691956148406915e-32,9.691956148406915e-32
2053.0,199.620147,8.607774054776973e-32,8.731662282721438e-32,8.731662282721438e-32
2054.0,229.382296,7.754365945643269e-32,7.865969539629289e-32,7.865969539629289e-32
2055.0,183.008828,6.985082934750959e-32,7.085613047024004e-32,7.085613047024004e-32
2056.0,205.359728,6.291680812391645e-32,6.382229884085481e-32,6.382229884085481e-32
2057.0,256.271541,5.66671848204184e-32,5.748271809355668e-32,5.748271809355668e-32
2058.0,198.273439,5.103480200370304e-32,5.176926380684948e-32,5.176926380684948e-32
2059.0,196.691262,4.5959052994998354e-32,4.662045665226312e-32,4.662045665226312e-32
2060.0,216.144464,4.1385246761256425e-32,4.198081813771272e-32,4.198081813771272e-32
2061.0,252.636284,3.7264034000488175e-32,3.780028842657191e-32,3.780028842657191e-32
2062.0,260.085409,3.3550888562311456e-32,3.403370028910394e-32,3.403370028910394e-32
2063.0,249.800971,3.0205638902092885e-32,3.064030380824414e-32,3.064030380824414e-32
2064.0,179.440592,2.7192044771744863e-32,2.758333697368089e-32,2.758333697368089e-32
2065.0,201.167562,2.4477414807177716e-32,2.4829637761705733e-32,2.4829637761705733e-32
2066.0,156.890783,2.2032261086118012e-32,2.2349293717975858e-32,2.2349293717975858e-32
2067.0,234.350342,1.9829987104523105e-32,2.0115325440248122e-32,2.0115325440248122e-32
2068.0,258.730699,1.7846605958862273e-32,1.8103400702069547e-32,1.8103400702069547e-32
2069.0,225.326697,1.606048582842121e-32,1.6291576269717575e-32,1.6291576269717575e-32
2070.0,263.641825,1.4452120129541252e-32,1.4660064746440345e-32,1.4660064746440345e-32
2071.0,259.196633,1.3003919965099573e-32,1.319102403306436e-32,1.319102403306436e-32
2072.0,119.10075,1.1700026720019153e-32,1.1868367224797175e-32,1.1868367224797175e-32
2073.0,233.277551,1.0526142859474854e-32,1.0677590972896625e-32,1.0677590972896625e-32
2074.0,234.537458,9.469379172715915e-33,9.605620528815692e-33,9.605620528815692e-33
2075.0,153.853425,8.518116873971979e-33,8.640669859407285e-33,8.640669859407285e-33
2076.0,222.989004,7.661883124372837e-33,7.772115376432816e-33,7.772115376432816e-33
2077.0,232.851306,6.891238676747585e-33,6.990381963541408e-33,6.990381963541408e-33
2078.0,168.654595,6.197676469938634e-33,6.286840110453665e-33,6.286840110453665e-33
2079.0,136.386158,5.573530112118311e-33,5.653713078562235e-33,5.653713078562235e-33
2080.0,254.891089,5.011891294667009e-33,5.083993125703016e-33,5.083993125703016e-33
2081.0,152.485015,4.506535270481496e-33,4.571365911490337e-33,4.571365911490337e-33
2082.0,198.119829,4.051853614056103e-33,4.1101422892861104e-33,4.1101422892861104e-33
2083.0,229.813326,3.642793556162492e-33,3.695196767443288e-33,3.695196767443288e-33
2084.0,234.178496,3.274803254202885e-33,3.321911991696299e-33,3.321911991696299e-33
2085.0,198.44612,2.9437824210146015e-33,2.9861286631629382e-33,2.9861286631629382e-33
2086.0,191.354479,2.6460377906876223e-33,2.6841003630096326e-33,2.6841003630096326e-33
2087.0,204.176203,2.378242950383533e-33,2.4124528059849716e-33,2.4124528059849716e-33
2088.0,233.577154,2.137402112724251e-33,2.168147091263044e-33,2.168147091263044e-33
2089.0,271.407573,1.920817444517317e-33,1.9484465608298852e-33,1.9484465608298852e-33
2090.0,223.89124,1.72605960481832e-33,1.750886913416434e-33,1.750886913416434e-33
2091.0,220.98749,1.550941178978758e-33,1.5732492561138057e-33,1.5732492561138057e-33
2092.0,235.95791,1.3934927257340776e-33,1.4135358066510499e-33,1.4135358066510499e-33
2093.0,124.528827,1.2519411818609872e-33,1.2699479871856365e-33,1.2699479871856365e-33
2094.0,216.493773,1.1246903937559147e-33,1.1408666756372074e-33,1.1408666756372074e-33
2095.0,254.26367,1.0103035677131357e-33,1.0248344033447824e-33,1.0248344033447824e-33
2096.0,224.282222,9.074874509407096e-34,9.205393083789981e-34,9.205393083789981e-34
2097.0,251.983044,8.150780736526575e-34,8.268006724048207e-34,8.268006724048207e-34
2098.0,219.741952,7.320278991059906e-34,7.425558857584037e-34,7.425558857584037e-34
2099.0,262.179097,6.573942433807735e-34,6.668487005463489e-34,6.668487005463489e-34
2100.0,206.981656,5.903288401842155e-34,5.9881864525260144e-34,5.9881864525260144e-34
2101.0,170.045207,5.300684381357362e-34,5.376914866895082e-34,5.376914866895082e-34
2102.0,134.849373,4.759263289845219e-34,4.827706362824687e-34,4.827706362824687e-34
2103.0,227.408398,4.27284715138033e-34,4.334294077474997e-34,4.334294077474997e-34
2104.0,261.518949,3.83587833842696e-34,3.891040423128764e-34,3.891040423128764e-34
2105.0,139.149685,3.443357634493986e-34,3.4928742584390595e-34,3.4928742584390595e-34
2106.0,193.242848,3.0907884450045122e-34,3.135234296391179e-34,3.135234296391179e-34
2107.0,182.582972,2.7741265496791728e-34,2.814018133543238e-34,2.814018133543238e-34
2108.0,104.6408,2.489734849239795e-34,2.525536345474545e-34,2.525536345474545e-34
2109.0,175.045884,2.2343426129480185e-34,2.2664711478520567e-34,2.2664711478520567e-34
2110.0,146.718189,2.005008781961654e-34,2.0338391716912894e-34,2.0338391716912894e-34
2111.0,190.108225,1.7990889272278976e-34,1.8249579457541123e-34,1.8249579457541123e-34
2112.0,155.767718,1.614205500098862e-34,1.6374157190604369e-34,1.6374157190604369e-34
2113.0,255.86898,1.4482210494606335e-34,1.4690442926091899e-34,1.4690442926091899e-34
2114.0,173.79401,1.2992141112926463e-34,1.3178945619920892e-34,1.3178945619920892e-34
2115.0,203.194653,1.165457505553542e-34,1.182214501980317e-34,1.182214501980317e-34
2116.0,207.494211,1.0453988014318166e-34,1.060429350682698e-34,1.060429350682698e-34
2117.0,255.04912,9.376427355788405e-35,9.511237747927406e-35,9.511237747927406e-35
2118.0,134.218536,8.409353892089175e-35,8.530258190151321e-35,8.530258190151321e-35
2119.0,248.668764,7.541499491307495e-35,7.649924622181139e-35,7.649924622181139e-35
2120.0,231.328942,6.76273895070475e-35,6.859966204029364e-35,6.859966204029364e-35
2121.0,180.914986,6.063974712433616e-35,6.15115452403044e-35,6.15115452403044e-35
2122.0,191.586262,5.437033141932283e-35,5.515198384900557e-35,5.515198384900557e-35
2123.0,198.337137,4.874571215978931e-35,4.944649149253522e-35,4.944649149253522e-35
2124.0,218.004635,4.3699925816866317e-35,4.432815590903267e-35,4.432815590903267e-35
2125.0,247.211218,3.9173720507639354e-35,3.97368730281196e-35,3.97368730281196e-35
2126.0,233.082806,3.511387686238945e-35,3.5618658067520775e-35,3.5618658067520775e-35
2127.0,146.108481,3.147259722564615e-35,3.192502594675806e-35,3.192502594675806e-35
2128.0,199.434902,2.8206956354681617e-35,2.861243408316205e-35,2.861243408316205e-35
2129.0,288.847355,2.5278407459044797e-35,2.564178132520338e-35,2.564178132520338e-35
2130.0,151.179397,2.265233803742726e-35,2.2977957399656722e-35,2.2977957399656722e-35
2131.0,188.552647,2.0297670520284099e-35,2.0589437809189335e-35,2.0589437809189335e-35
2132.0,135.712168,1.8186503224042273e-35,1.8447919621534206e-35,1.8447919621534206e-35
2133.0,204.114224,1.629378757091981e-35,1.6527994046049224e-35,1.6527994046049224e-35
2134.0,151.962259,1.4597037932095733e-35,1.480685210299095e-35,1.480685210299095e-35
2135.0,160.886407,1.3076070815670368e-35,1.3264020059765564e-35,1.3264020059765564e-35
2136.0,135.075189,1.1712770448429225e-35,1.1881121640707508e-35,1.1881121640707508e-35
2137.0,183.161819,1.0490878095481697e-35,1.0641664316240853e-35,1.0641664316240853e-35
2138.0,257.833025,9.39580272755956e-36,9.530847246815905e-36,9.530847246815905e-36
2139.0,84.677495,8.414450885053787e-36,8.535388699750995e-36,8.535388699750995e-36
2140.0,246.427378,7.535073803345488e-36,7.643370975687451e-36,7.643370975687451e-36
2141.0,175.309122,6.74713005800163e-36,6.8441010781726e-36,6.8441010781726e-36
2142.0,122.229675,6.041162163089212e-36,6.127985537082468e-36,6.127985537082468e-36
2143.0,277.854377,5.408685713119825e-36,5.486417956116932e-36,5.486417956116932e-36
2144.0,249.141174,4.8420898007084673e-36,4.911677998209345e-36,4.911677998209345e-36
2145.0,200.275931,4.3345475694581344e-36,4.396840651953819e-36,4.396840651953819e-36
2146.0,230.998526,3.879935876284397e-36,3.935694738506594e-36,3.935694738506594e-36
2147.0,216.061346,3.472763140622173e-36,3.522669723131237e-36,3.522669723131237e-36
2148.0,191.084118,3.108104550859281e-36,3.152769989796571e-36,3.152769989796571e-36
2149.0,199.17456,2.7815438819426148e-36,2.8215158220403667e-36,2.8215158220403667e-36
2150.0,178.177656,2.489121253327548e-36,2.5248904096189506e-36,2.5248904096189506e-36
2151.0,122.683786,2.2272862241258516e-36,2.2592922691214317e-36,2.2592922691214317e-36
2152.0,116.978493,1.9928556832008663e-36,2.0214925284968014e-36,2.0214925284968014e-36
2153.0,148.31541,1.782976046740804e-36,1.8085965810124913e-36,1.8085965810124913e-36
2154.0,189.027795,1.5950893251202722e-36,1.6180096641511756e-36,1.6180096641511756e-36
2155.0,140.934848,1.426902665185414e-36,1.4474059639156243e-36,1.4474059639156243e-36
2156.0,222.07197,1.276361013966108e-36,1.2947008854530306e-36,1.2947008854530306e-36
2157.0,186.112015,1.1416225856740411e-36,1.1580261672814407e-36,1.1580261672814407e-36
2158.0,116.145614,1.0210368460893816e-36,1.0357075491086985e-36,1.0357075491086985e-36
2159.0,110.52272,9.131247574339136e-37,9.262447326465807e-37,9.262447326465807e-37
2160.0,155.898221,8.165610528996379e-37,8.282934012689882e-37,8.282934012689882e-37
2161.0,162.20326,7.30158333441854e-37,7.406490881402783e-37,7.406490881402783e-37
2162.0,154.517697,6.528528005194472e-37,6.622327038166661e-37,6.622327038166661e-37
2163.0,181.642121,5.83691457409463e-37,5.9207755354051834e-37,5.9207755354051834e-37
2164.0,256.397658,5.2182062875183145e-37,5.293176917210804e-37,5.293176917210804e-37
2165.0,123.670926,4.664756632864281e-37,4.731774766216872e-37,4.731774766216872e-37
2166.0,109.112066,4.169716985013917e-37,4.22962202228119e-37,4.22962202228119e-37
2167.0,291.077283,3.7269537827461197e-37,3.780496968135892e-37,3.780496968135892e-37
2168.0,158.668834,3.3309742570035824e-37,3.3788278898570953e-37,3.3788278898570953e-37
2169.0,148.203343,2.9768598327611223e-37,3.0196255212746808e-37,3.0196255212746808e-37
2170.0,182.954864,2.6602064159439866e-37,2.6984224724299795e-37,2.6984224724299795e-37
2171.0,91.4470293,2.3770708574330966e-37,2.411218923937282e-37,2.411218923937282e-37
2172.0,133.251078,2.123922958592898e-37,2.1544339425451123e-37,2.1544339425451123e-37
2173.0,241.802396,1.897602447792785e-37,1.9248618391638795e-37,1.9248618391638795e-37
2174.0,182.668741,1.695280415811719e-37,1.7196330498853563e-37,1.7196330498853563e-37
2175.0,119.314904,1.5144247504856163e-37,1.5361790737440401e-37,1.5361790737440401e-37
2176.0,93.7628195,1.3527691580802855e-37,1.3722010487713634e-37,1.3722010487713634e-37
2177.0,113.71504,1.2082854011922954e-37,1.225641590821948e-37,1.225641590821948e-37
2178.0,236.649857,1.0791584209821414e-37,1.0946595581996088e-37,1.0946595581996088e-37
2179.0,183.399561,9.637640456661235e-38,9.776074397235734e-38,9.776074397235734e-38
2180.0,116.07991,8.606490178304133e-38,8.730110949530293e-38,8.730110949530293e-38
2181.0,224.260468,7.68513100636198e-38,7.79551603189078e-38,7.79551603189078e-38
2182.0,121.71345,6.861930476761366e-38,6.96049002919583e-38,6.96049002919583e-38
2183.0,56.0661341,6.126482434081195e-38,6.214477258569145e-38,6.214477258569145e-38
2184.0,88.9228264,5.469478409861939e-38,5.548035498985262e-38,5.548035498985262e-38
2185.0,147.807781,4.882592421654609e-38,4.952719134540293e-38,4.952719134540293e-38
2186.0,164.316939,4.3583777998225767e-38,4.4209744983735286e-38,4.4209744983735286e-38
2187.0,162.048631,3.8901747929207615e-38,3.9460461501051464e-38,3.9460461501051464e-38
2188.0,100.959556,3.472027831516939e-38,3.5218929505509087e-38,3.5218929505509087e-38
2189.0,64.0614981,3.0986114461057736e-38,3.1431129149254816e-38,3.1431129149254816e-38
2190.0,184.897958,2.7651639386481076e-38,2.804875931121573e-38,2.804875931121573e-38
2191.0,45.1797,2.467428000462398e-38,2.502863524186441e-38,2.502863524186441e-38
2192.0,54.3743602,2.2015975527984096e-38,2.233214932922573e-38,2.233214932922573e-38
2193.0,155.790594,1.9642701614139826e-38,1.9924788406082635e-38,1.9924788406082635e-38
2194.0,150.036099,1.7524044437385188e-38,1.7775701700637008e-38,1.7775701700637008e-38
2195.0,179.551795,1.5632819475314294e-38,1.5857314144800886e-38,1.5857314144800886e-38
2196.0,145.748112,1.3944730340448057e-38,1.414498030308163e-38,1.414498030308163e-38
2197.0,99.5148269,1.2438063472124401e-38,1.2616674677127777e-38,1.2616674677127777e-38
2198.0,138.514695,1.109341493888688e-38,1.1252714582270164e-38,1.1252714582270164e-38
2199.0,155.899391,9.893445991636431e-39,1.0035512188029756e-38,1.0035512188029756e-38
2200.0,190.212746,8.822664357494678e-39,8.949352669274473e-39,8.949352669274473e-39
2201.0,79.191648,7.867228577804026e-39,7.980195732690709e-39,7.980195732690709e-39
2202.0,155.968889,7.014772974702842e-39,7.115498068287862e-39,7.115498068287862e-39
2203.0,203.939218,6.254251082591034e-39,6.34405453115224e-39,6.34405453115224e-39
2204.0,14.752069,5.5757956065602355e-39,5.65585608767079e-39,5.65585608767079e-39
2205.0,138.197041,4.970593172188084e-39,5.0419627656788545e-39,5.0419627656788545e-39
2206.0,218.751788,4.430772312412887e-39,4.494390031909331e-39,4.494390031909331e-39
2207.0,250.910589,3.949303299677114e-39,4.0060071849281884e-39,4.0060071849281884e-39
2208.0,107.084646,3.5199085771108694e-39,3.570446499416679e-39,3.570446499416679e-39
2209.0,199.766147,3.1369826729581397e-39,3.182021989967023e-39,3.182021989967023e-39
2210.0,85.0241594,2.7955205993041372e-39,2.835656781093544e-39,2.835656781093544e-39
2211.0,149.010372,2.491053840842416e-39,2.5268181763461898e-39,2.5268181763461898e-39
2212.0,105.575526,2.2195931331904072e-39,2.251459614531163e-39,2.251459614531163e-39
2213.0,103.6011,1.9775773142495092e-39,2.005968786237998e-39,2.005968786237998e-39
2214.0,165.212656,1.761827607330096e-39,1.787121260177852e-39,1.787121260177852e-39
2215.0,135.808226,1.569506762126917e-39,1.592039037171099e-39,1.592039037171099e-39
2216.0,129.873092,1.3980825399596255e-39,1.4181535108186448e-39,1.4181535108186448e-39
2217.0,150.490375,1.2452950837098417e-39,1.2631723686843926e-39,1.2631723686843926e-39
2218.0,159.691296,1.1091277612550281e-39,1.1250500168803113e-39,1.1250500168803113e-39
2219.0,107.371868,9.877811145014574e-40,1.0019611548698791e-39,1.0019611548698791e-39
2220.0,152.634611,8.796495848857363e-40,8.922771666300053e-40,8.922771666300053e-40
2221.0,170.922994,7.833007209174345e-40,7.94545029513337e-40,7.94545029513337e-40
2222.0,142.832723,6.974566043979853e-40,7.074684736618778e-40,7.074684736618778e-40
2223.0,105.64272,6.209772597542833e-40,6.2989115302566135e-40,6.2989115302566135e-40
2224.0,129.734579,5.528458358077592e-40,5.607816142801418e-40,5.607816142801418e-40
2225.0,42.9227403,4.921553715683055e-40,4.992198725245694e-40,4.992198725245694e-40
2226.0,108.754822,4.3809697756873665e-40,4.443854228562692e-40,4.443854228562692e-40
2227.0,211.674295,3.899492820853777e-40,3.9554653500186135e-40,3.9554653500186135e-40
2228.0,141.852373,3.470690075435085e-40,3.520506943688383e-40,3.520506943688383e-40
2229.0,147.783255,3.088825566784567e-40,3.1331606735806046e-40,3.1331606735806046e-40
2230.0,51.0191271,2.748785007910215e-40,2.788238817290785e-40,2.788238817290785e-40
2231.0,68.0259588,2.4460087385709925e-40,2.4811162439549863e-40,2.4811162439549863e-40
2232.0,130.087678,2.176431864670858e-40,2.207669693900883e-40,2.207669693900883e-40
2233.0,92.9450668,1.936430827076088e-40,1.964223580075891e-40,1.964223580075891e-40
2234.0,210.357428,1.7227757126948591e-40,1.747501614219485e-40,1.747501614219485e-40
2235.0,130.936733,1.5325876937325854e-40,1.5545836348713294e-40,1.5545836348713294e-40
2236.0,42.5560149,1.3633010463795253e-40,1.3828670805886835e-40,1.3828670805886835e-40
2237.0,152.565716,1.2126292586119994e-40,1.2300326110107854e-40,1.2300326110107854e-40
2238.0,123.127743,1.078534789025213e-40,1.0940134313950783e-40,1.0940134313950783e-40
2239.0,122.635247,9.5920208531534e-41,9.729679236207419e-41,9.729679236207419e-41
