Temperature (K),Velocity (m/s),Relative ΔGab (%)
0.14712121212121215,16409090.909090908,0.13516247026456865
0.14712121212121215,16711111.11111111,0.1401915900766037
0.14712121212121215,17013131.313131314,0.14531300705133776
0.14712121212121215,17315151.515151516,0.15052675260707643
0.14712121212121215,17617171.717171717,0.15583285873706826
0.14712121212121215,17919191.91919192,0.16123135801024083
0.14712121212121215,18221212.12121212,0.1667222835718203
0.14712121212121215,18523232.323232323,0.1723056691439318
0.14712121212121215,18825252.525252525,0.17798154902641264
0.14712121212121215,19127272.727272727,0.18374995809749017
0.14712121212121215,19429292.92929293,0.18961093181444025
0.14712121212121215,19731313.13131313,0.1955645062144391
0.14712121212121215,20033333.333333332,0.20161071791508636
0.14712121212121215,20335353.535353534,0.20774960411545065
0.14712121212121215,20637373.737373736,0.21398120259655382
0.14712121212121215,20939393.939393938,0.2203055517224165
0.14712121212121215,21241414.14141414,0.22672269044060045
0.14712121212121215,21543434.34343434,0.23323265828315734
0.14712121212121215,21845454.545454543,0.2398354953675003
0.14712121212121215,22147474.747474745,0.24653124239706214
0.14712121212121215,22449494.949494947,0.2533199406622444
0.14712121212121215,22751515.151515152,0.26020163204124996
0.14712121212121215,23053535.353535354,0.2671763590010125
0.14712121212121215,23355555.555555556,0.2742441645979713
0.14712121212121215,23657575.757575758,0.2814050924789617
0.14712121212121215,23959595.95959596,0.28865918688226117
0.14712121212121215,24261616.16161616,0.2960064926383829
0.14712121212121215,24563636.363636363,0.30344705517104437
0.14712121212121215,24865656.565656565,0.31098092049807735
0.14712121212121215,25167676.767676767,0.3186081352324929
0.14712121212121215,25469696.96969697,0.3263287465833141
0.14712121212121215,25771717.17171717,0.334142802356622
0.14712121212121215,26073737.373737372,0.34205035095656217
0.14712121212121215,26375757.575757574,0.3500514413863133
0.14712121212121215,26677777.777777776,0.35814612324922934
0.14712121212121215,26979797.979797978,0.3663344467496535
0.14712121212121215,27281818.18181818,0.3746164626942148
0.14712121212121215,27583838.38383838,0.3829922224926809
0.14712121212121215,27885858.585858583,0.3914617781591582
0.14712121212121215,28187878.787878785,0.40002518231321554
0.14712121212121215,28489898.989898987,0.40868248818075487
0.14712121212121215,28791919.19191919,0.4174337495954643
0.14712121212121215,29093939.39393939,0.42627902099965054
0.14712121212121215,29395959.595959596,0.4352183574456136
0.14712121212121215,29697979.7979798,0.4442518145965574
0.14712121212121215,30000000.0,0.4533794487279835
0.17454545454545456,100000.0,4.802611157010661e-06
0.17454545454545456,402020.202020202,7.761998348295063e-05
0.17454545454545456,704040.404040404,0.00023805305821685962
0.17454545454545456,1006060.606060606,0.00048610281231657173
0.17454545454545456,1308080.808080808,0.0008217707563583568
0.17454545454545456,1610101.01010101,0.001245058934382001
0.17454545454545456,1912121.212121212,0.0017559699242006457
0.17454545454545456,2214141.414141414,0.0023545068372845973
0.17454545454545456,2516161.616161616,0.003040673318819422
0.17454545454545456,2818181.818181818,0.0038144735478027702
0.17454545454545456,3120202.02020202,0.004675912237199297
0.17454545454545456,3422222.222222222,0.005624994633998754
0.17454545454545456,3724242.424242424,0.0066617265191966256
0.17454545454545456,4026262.626262626,0.007786114208084604
0.17454545454545456,4328282.828282828,0.00899816455038614
0.17454545454545456,4630303.03030303,0.010297884930120892
0.17454545454545456,4932323.232323232,0.01168528326618567
0.17454545454545456,5234343.434343434,0.013160368012160788
0.17454545454545456,5536363.636363636,0.014723148156581174
0.17454545454545456,5838383.838383839,0.016373633223265564
0.17454545454545456,6140404.04040404,0.01811183327125842
0.17454545454545456,6442424.242424242,0.019937758895236583
0.17454545454545456,6744444.444444444,0.021851421225644835
0.17454545454545456,7046464.646464646,0.023852831928908906
0.17454545454545456,7348484.848484848,0.02594200320772595
0.17454545454545456,7650505.05050505,0.02811894780127755
0.17454545454545456,7952525.252525252,0.030383678985462115
0.17454545454545456,8254545.454545454,0.03273621057320471
0.17454545454545456,8556565.656565657,0.035176556914766864
0.17454545454545456,8858585.858585859,0.03770473289792092
0.17454545454545456,9160606.06060606,0.040320753948434096
0.17454545454545456,9462626.262626262,0.04302463603020406
0.17454545454545456,9764646.464646464,0.04581639564568497
0.17454545454545456,10066666.666666666,0.04869604983619727
0.17454545454545456,10368686.868686868,0.0516636161822957
0.17454545454545456,10670707.07070707,0.05471911280409842
0.17454545454545456,10972727.272727272,0.05786255836163562
0.17454545454545456,11274747.474747473,0.06109397205533361
0.17454545454545456,11576767.676767677,0.06441337362628599
0.17454545454545456,11878787.878787879,0.0678207833566796
0.17454545454545456,12180808.08080808,0.07131622207023995
0.17454545454545456,12482828.282828283,0.07489971113273475
0.17454545454545456,12784848.484848484,0.07857127245222553
0.17454545454545456,13086868.686868686,0.0823309284796875
0.17454545454545456,13388888.888888888,0.08617870220935789
0.17454545454545456,13690909.09090909,0.0901146171792203
0.17454545454545456,13992929.292929292,0.09413869747154675
0.17454545454545456,14294949.494949494,0.09825096771336252
0.17454545454545456,14596969.696969695,0.10245145307691088
0.17454545454545456,14898989.8989899,0.10674017928017593
0.17454545454545456,15201010.1010101,0.1111171725875217
0.17454545454545456,15503030.303030303,0.11558245981004062
0.17454545454545456,15805050.505050505,0.12013606830627012
0.17454545454545456,16107070.707070706,0.1247780259826573
0.17454545454545456,16409090.909090908,0.1295083612940819
0.17454545454545456,16711111.11111111,0.13432710324468877
0.17454545454545456,17013131.313131314,0.13923428138817867
0.17454545454545456,17315151.515151516,0.14422992582856317
0.17454545454545456,17617171.717171717,0.14931406722078452
0.17454545454545456,17919191.91919192,0.15448673677135466
0.17454545454545456,18221212.12121212,0.15974796623893614
0.17454545454545456,18523232.323232323,0.16509778793500052
0.17454545454545456,18825252.525252525,0.170536234724603
0.17454545454545456,19127272.727272727,0.17606334002688584
0.17454545454545456,19429292.92929293,0.1816791378159112
0.17454545454545456,19731313.13131313,0.18738366262129993
0.17454545454545456,20033333.333333332,0.19317694952896772
0.17454545454545456,20335353.535353534,0.1990590341817639
0.17454545454545456,20637373.737373736,0.2050299527803624
0.17454545454545456,20939393.939393938,0.2110897420838232
0.17454545454545456,21241414.14141414,0.2172384394105413
0.17454545454545456,21543434.34343434,0.22347608263886637
0.17454545454545456,21845454.545454543,0.22980271020797416
0.17454545454545456,22147474.747474745,0.23621836111862168
0.17454545454545456,22449494.949494947,0.24272307493396064
0.17454545454545456,22751515.151515152,0.2493168917803313
0.17454545454545456,23053535.353535354,0.2559998523481921
0.17454545454545456,23355555.555555556,0.262771997892836
0.17454545454545456,23657575.757575758,0.26963337023528144
0.17454545454545456,23959595.95959596,0.2765840117632404
0.17454545454545456,24261616.16161616,0.28362396543191254
0.17454545454545456,24563636.363636363,0.2907532747647791
0.17454545454545456,24865656.565656565,0.2979719838547066
0.17454545454545456,25167676.767676767,0.30528013736477955
0.17454545454545456,25469696.96969697,0.3126777805291334
0.17454545454545456,25771717.17171717,0.32016495915407733
0.17454545454545456,26073737.373737372,0.3277417196189271
0.17454545454545456,26375757.575757574,0.3354081088769541
0.17454545454545456,26677777.777777776,0.34316417445646946
0.17454545454545456,26979797.979797978,0.3510099644617344
0.17454545454545456,27281818.18181818,0.3589455275739865
0.17454545454545456,27583838.38383838,0.3669709130524274
0.17454545454545456,27885858.585858583,0.37508617073534584
0.17454545454545456,28187878.787878785,0.38329135104106665
0.17454545454545456,28489898.989898987,0.3915865049690157
0.17454545454545456,28791919.19191919,0.3999716841009013
0.17454545454545456,29093939.39393939,0.4084469406016048
0.17454545454545456,29395959.595959596,0.41701232722042014
0.17454545454545456,29697979.7979798,0.4256678972921188
0.17454545454545456,30000000.0,0.4344137047380923
0.201969696969697,100000.0,4.630554591142722e-06
0.201969696969697,402020.202020202,7.483919860864051e-05
0.201969696969697,704040.404040404,0.00022952465726298467
0.201969696969697,1006060.606060606,0.00046868787246158954
0.201969696969697,1308080.808080808,0.000792330300694635
0.201969696969697,1610101.01010101,0.0012004539127833235
0.201969696969697,1912121.212121212,0.0016930611941509876
0.201969696969697,2214141.414141414,0.0022701551448037257
0.201969696969697,2516161.616161616,0.0029317392793691316
0.201969696969697,2818181.818181818,0.003677817627096295
0.201969696969697,3120202.02020202,0.004508394732146273
0.201969696969697,3422222.222222222,0.005423475653437173
0.201969696969697,3724242.424242424,0.006423065964973353
0.201969696969697,4026262.626262626,0.007507171755729239
0.201969696969697,4328282.828282828,0.008675799630036611
0.201969696969697,4630303.03030303,0.009928956707429696
0.201969696969697,4932323.232323232,0.01126665062305182
0.201969696969697,5234343.434343434,0.012688889527636051
0.201969696969697,5536363.636363636,0.014195682087737577
0.201969696969697,5838383.838383839,0.015787037485888618
0.201969696969697,6140404.04040404,0.017462965420850175
0.201969696969697,6442424.242424242,0.019223476107708852
0.201969696969697,6744444.444444444,0.021068580278147973
0.201969696969697,7046464.646464646,0.02299828918064121
0.201969696969697,7348484.848484848,0.02501261458074308
0.201969696969697,7650505.05050505,0.02711156876116639
0.201969696969697,7952525.252525252,0.029295164522285727
0.201969696969697,8254545.454545454,0.031563415182118096
0.201969696969697,8556565.656565657,0.03391633457678767
0.201969696969697,8858585.858585859,0.03635393706081627
0.201969696969697,9160606.06060606,0.03887623750720083
0.201969696969697,9462626.262626262,0.041483251307994316
0.201969696969697,9764646.464646464,0.04417499437446068
0.201969696969697,10066666.666666666,0.04695148313734595
0.201969696969697,10368686.868686868,0.04981273454740109
0.201969696969697,10670707.07070707,0.05275876607555625
0.201969696969697,10972727.272727272,0.055789595713366225
0.201969696969697,11274747.474747473,0.05890524197337832
0.201969696969697,11576767.676767677,0.06210572388944223
0.201969696969697,11878787.878787879,0.06539106101713604
0.201969696969697,12180808.08080808,0.0687612734341342
0.201969696969697,12482828.282828283,0.07221638174078841
0.201969696969697,12784848.484848484,0.07575640706032133
0.201969696969697,13086868.686868686,0.07938137103931063
0.201969696969697,13388888.888888888,0.08309129584825067
0.201969696969697,13690909.09090909,0.08688620418186224
0.201969696969697,13992929.292929292,0.09076611925963483
0.201969696969697,14294949.494949494,0.09473106482634949
0.201969696969697,14596969.696969695,0.09878106515244672
0.201969696969697,14898989.8989899,0.1029161450345106
0.201969696969697,15201010.1010101,0.10713632979598536
0.201969696969697,15503030.303030303,0.11144164528742702
0.201969696969697,15805050.505050505,0.11583211788721995
0.201969696969697,16107070.707070706,0.12030777450208036
0.201969696969697,16409090.909090908,0.12486864256746291
0.201969696969697,16711111.11111111,0.12951475004841284
0.201969696969697,17013131.313131314,0.13424612543985642
0.201969696969697,17315151.515151516,0.1390627977673174
0.201969696969697,17617171.717171717,0.1439647965875367
0.201969696969697,17919191.91919192,0.1489521519889566
0.201969696969697,18221212.12121212,0.15402489459251464
0.201969696969697,18523232.323232323,0.15918305555206966
0.201969696969697,18825252.525252525,0.16442666655531193
0.201969696969697,19127272.727272727,0.16975575982409244
0.201969696969697,19429292.92929293,0.17517036811533285
0.201969696969697,19731313.13131313,0.18067052472164544
0.201969696969697,20033333.333333332,0.18625626347191382
0.201969696969697,20335353.535353534,0.191927618732087
0.201969696969697,20637373.737373736,0.1976846254058959
0.201969696969697,20939393.939393938,0.20352731893555048
0.201969696969697,21241414.14141414,0.20945573530243677
0.201969696969697,21543434.34343434,0.21546991102793037
0.201969696969697,21845454.545454543,0.22156988317405465
0.201969696969697,22147474.747474745,0.2277556893443718
0.201969696969697,22449494.949494947,0.23402736768460222
0.201969696969697,22751515.151515152,0.24038495688363173
0.201969696969697,23053535.353535354,0.24682849617407296
0.201969696969697,23355555.555555556,0.2533580253332918
0.201969696969697,23657575.757575758,0.2599735846839691
0.201969696969697,23959595.95959596,0.2666752150953203
0.201969696969697,24261616.16161616,0.27346295798356046
0.201969696969697,24563636.363636363,0.28033685531298874
0.201969696969697,24865656.565656565,0.2872969495968015
0.201969696969697,25167676.767676767,0.294343283897964
0.201969696969697,25469696.96969697,0.3014759018301589
0.201969696969697,25771717.17171717,0.3086948475585805
0.201969696969697,26073737.373737372,0.31600016580096124
0.201969696969697,26375757.575757574,0.3233919018284814
0.201969696969697,26677777.777777776,0.3308701014667569
0.201969696969697,26979797.979797978,0.3384348110965753
0.201969696969697,27281818.18181818,0.34608607765521254
0.201969696969697,27583838.38383838,0.35382394863714933
0.201969696969697,27885858.585858583,0.361648472095117
0.201969696969697,28187878.787878785,0.3695596966412593
0.201969696969697,28489898.989898987,0.3775576714478296
0.201969696969697,28791919.19191919,0.385642446248643
0.201969696969697,29093939.39393939,0.3938140713396966
0.201969696969697,29395959.595959596,0.4020725975805631
0.201969696969697,29697979.7979798,0.41041807639520445
0.201969696969697,30000000.0,0.4188505597732694
0.22939393939393943,100000.0,4.485481561923944e-06
0.22939393939393943,402020.202020202,7.249452304455549e-05
0.22939393939393943,704040.404040404,0.00022233376179716063
0.22939393939393943,1006060.606060606,0.0004540041102150875
